Time (Date hh:mm:ss.ms),LEQ dB-A ,Lmax dB-A ,L10 dB-A ,L90 dB-A ,
2025/05/31 19:45:00.000,63.684418 ,77.730365 ,69.330365 ,49.810365 ,
2025/05/31 19:50:00.000,59.086980 ,71.330365 ,63.317865 ,49.272865 ,
2025/05/31 19:55:00.000,61.587038 ,76.930365 ,66.180865 ,50.682865 ,
2025/05/31 20:00:00.000,61.739495 ,73.030365 ,66.219865 ,49.257865 ,
2025/05/31 20:05:00.000,61.147634 ,73.230365 ,66.228365 ,48.808365 ,
2025/05/31 20:10:00.000,59.507110 ,69.630365 ,63.799365 ,50.719365 ,
2025/05/31 20:15:00.000,64.942234 ,79.130365 ,69.497365 ,50.219365 ,
2025/05/31 20:20:00.000,61.338699 ,73.130365 ,65.540365 ,50.924365 ,
2025/05/31 20:25:00.000,58.970228 ,76.330365 ,62.690865 ,48.073865 ,
2025/05/31 20:30:00.000,57.398548 ,70.330365 ,61.666365 ,49.370365 ,
2025/05/31 20:35:00.000,61.966862 ,79.130365 ,65.379865 ,49.875865 ,
2025/05/31 20:40:00.000,61.386742 ,83.030365 ,65.579365 ,49.109365 ,
2025/05/31 20:45:00.000,59.198817 ,71.330365 ,64.049365 ,48.355365 ,
2025/05/31 20:50:00.000,57.259970 ,70.030365 ,62.437865 ,47.746865 ,
2025/05/31 20:55:00.000,57.504440 ,76.130365 ,59.865365 ,46.335365 ,
2025/05/31 21:00:00.000,59.717803 ,75.630365 ,63.895365 ,48.085365 ,
2025/05/31 21:05:00.000,59.978050 ,73.430365 ,64.596865 ,46.983865 ,
2025/05/31 21:10:00.000,57.365042 ,68.230365 ,62.020365 ,48.356365 ,
2025/05/31 21:15:00.000,64.081392 ,79.930365 ,68.155365 ,47.155365 ,
2025/05/31 21:20:00.000,59.543765 ,72.230365 ,64.464865 ,47.201865 ,
2025/05/31 21:25:00.000,56.005842 ,67.230365 ,61.410365 ,46.050365 ,
2025/05/31 21:30:00.000,57.531216 ,73.630365 ,60.301865 ,45.590865 ,
2025/05/31 21:35:00.000,60.283015 ,73.130365 ,64.346365 ,49.370365 ,
2025/05/31 21:40:00.000,60.851357 ,72.730365 ,65.210365 ,47.066365 ,
2025/05/31 21:45:00.000,57.341879 ,69.930365 ,62.448865 ,46.649865 ,
2025/05/31 21:50:00.000,54.572158 ,67.430365 ,58.568865 ,46.520865 ,
2025/05/31 21:55:00.000,58.375426 ,69.730365 ,63.602865 ,45.582865 ,
2025/05/31 22:00:00.000,58.180638 ,70.030365 ,62.867865 ,48.412865 ,
2025/05/31 22:05:00.000,55.910219 ,70.230365 ,60.258365 ,46.114365 ,
2025/05/31 22:10:00.000,57.625271 ,68.230365 ,62.467865 ,48.292865 ,
2025/05/31 22:15:00.000,61.727548 ,77.330365 ,66.280365 ,49.108365 ,
2025/05/31 22:20:00.000,59.721209 ,71.630365 ,64.313865 ,49.386865 ,
2025/05/31 22:25:00.000,59.535078 ,70.830365 ,63.813865 ,47.631865 ,
2025/05/31 22:30:00.000,56.586907 ,68.730365 ,61.655365 ,46.905365 ,
2025/05/31 22:35:00.000,55.828074 ,68.430365 ,60.829365 ,45.843365 ,
2025/05/31 22:40:00.000,59.195360 ,71.330365 ,64.291865 ,47.848865 ,
2025/05/31 22:45:00.000,56.886845 ,69.430365 ,62.133865 ,46.944865 ,
2025/05/31 22:50:00.000,49.145347 ,58.430365 ,51.202865 ,46.219865 ,
2025/05/31 22:55:00.000,59.543493 ,74.130365 ,63.373365 ,48.145365 ,
2025/05/31 23:00:00.000,52.757640 ,72.930365 ,50.949865 ,46.764865 ,
2025/05/31 23:05:00.000,57.769901 ,72.030365 ,59.970365 ,46.530365 ,
2025/05/31 23:10:00.000,56.854185 ,73.330365 ,59.668365 ,46.820365 ,
2025/05/31 23:15:00.000,57.785053 ,78.130365 ,59.373365 ,45.879365 ,
2025/05/31 23:20:00.000,48.326614 ,56.330365 ,50.196365 ,45.180365 ,
2025/05/31 23:25:00.000,51.185729 ,66.230365 ,51.887865 ,47.034865 ,
2025/05/31 23:30:00.000,51.875840 ,69.630365 ,53.167865 ,45.742865 ,
2025/05/31 23:35:00.000,50.212104 ,66.330365 ,50.975865 ,45.956865 ,
2025/05/31 23:40:00.000,51.388872 ,68.430365 ,51.904865 ,45.235865 ,
2025/05/31 23:45:00.000,49.612501 ,57.930365 ,51.643865 ,47.071865 ,
2025/05/31 23:50:00.000,47.910298 ,59.930365 ,49.500865 ,44.883865 ,
2025/05/31 23:55:00.000,47.952290 ,53.830365 ,49.713365 ,45.609365 ,
2025/06/01 00:00:00.000,52.098351 ,76.330365 ,51.575865 ,47.194865 ,
2025/06/01 00:05:00.000,49.848589 ,54.830365 ,51.864865 ,46.657865 ,
2025/06/01 00:10:00.000,46.604821 ,53.030365 ,48.657865 ,42.231865 ,
2025/06/01 00:15:00.000,47.913942 ,63.430365 ,48.313865 ,43.840865 ,
2025/06/01 00:20:00.000,47.393365 ,57.230365 ,49.292865 ,44.797865 ,
2025/06/01 00:25:00.000,47.723625 ,62.930365 ,49.612865 ,44.207865 ,
2025/06/01 00:30:00.000,50.551626 ,62.330365 ,52.455865 ,47.092865 ,
2025/06/01 00:35:00.000,53.430159 ,73.330365 ,53.241865 ,45.729865 ,
2025/06/01 00:40:00.000,47.627298 ,54.430365 ,49.711365 ,44.465365 ,
2025/06/01 00:45:00.000,47.686868 ,61.130365 ,49.305365 ,44.255365 ,
2025/06/01 00:50:00.000,48.373765 ,61.030365 ,50.647865 ,43.472865 ,
2025/06/01 00:55:00.000,46.704891 ,52.930365 ,48.909865 ,43.374865 ,
2025/06/01 01:00:00.000,46.811376 ,60.230365 ,48.351865 ,42.464865 ,
2025/06/01 01:05:00.000,48.004604 ,54.830365 ,50.710865 ,43.989865 ,
2025/06/01 01:10:00.000,47.612810 ,57.730365 ,49.687365 ,44.179365 ,
2025/06/01 01:15:00.000,46.246959 ,53.830365 ,48.369365 ,42.741365 ,
2025/06/01 01:20:00.000,44.944965 ,52.930365 ,47.189865 ,42.287865 ,
2025/06/01 01:25:00.000,45.368750 ,53.330365 ,47.920365 ,41.848365 ,
2025/06/01 01:30:00.000,49.038496 ,67.630365 ,49.230365 ,43.350365 ,
2025/06/01 01:35:00.000,43.815758 ,49.430365 ,46.067865 ,39.567865 ,
2025/06/01 01:40:00.000,48.397970 ,63.630365 ,47.982365 ,41.286365 ,
2025/06/01 01:45:00.000,42.799929 ,50.330365 ,45.347365 ,39.361365 ,
2025/06/01 01:50:00.000,44.026592 ,51.230365 ,46.165365 ,40.507365 ,
2025/06/01 01:55:00.000,44.902285 ,53.230365 ,47.972365 ,39.608365 ,
2025/06/01 02:00:00.000,43.925051 ,49.530365 ,46.114365 ,40.402365 ,
2025/06/01 02:05:00.000,45.862576 ,59.430365 ,47.997865 ,41.034865 ,
2025/06/01 02:10:00.000,44.085594 ,53.330365 ,46.500365 ,40.728365 ,
2025/06/01 02:15:00.000,42.269149 ,49.130365 ,44.769365 ,38.973365 ,
2025/06/01 02:20:00.000,45.786886 ,58.730365 ,47.771865 ,39.959865 ,
2025/06/01 02:25:00.000,44.402421 ,53.130365 ,46.805365 ,41.105365 ,
2025/06/01 02:30:00.000,47.200880 ,66.230365 ,46.338865 ,40.998865 ,
2025/06/01 02:35:00.000,45.600117 ,64.730365 ,45.373365 ,37.435365 ,
2025/06/01 02:40:00.000,44.739606 ,59.430365 ,45.706365 ,40.298365 ,
2025/06/01 02:45:00.000,44.233594 ,56.130365 ,46.885865 ,39.325865 ,
2025/06/01 02:50:00.000,41.701780 ,50.030365 ,44.265865 ,37.772865 ,
2025/06/01 02:55:00.000,42.706689 ,50.030365 ,45.208865 ,39.642865 ,
2025/06/01 03:00:00.000,47.444827 ,67.630365 ,46.284865 ,38.109865 ,
2025/06/01 03:05:00.000,47.952802 ,67.430365 ,46.609365 ,39.847365 ,
2025/06/01 03:10:00.000,45.659532 ,63.930365 ,44.954365 ,38.882365 ,
2025/06/01 03:15:00.000,41.499372 ,47.430365 ,43.981365 ,38.167365 ,
2025/06/01 03:20:00.000,40.631044 ,47.330365 ,43.635365 ,35.217365 ,
2025/06/01 03:25:00.000,41.862025 ,48.230365 ,44.367865 ,38.242865 ,
2025/06/01 03:30:00.000,41.902809 ,49.730365 ,45.180365 ,37.200365 ,
2025/06/01 03:35:00.000,41.528621 ,48.930365 ,44.475365 ,37.455365 ,
2025/06/01 03:40:00.000,40.277611 ,47.230365 ,42.272865 ,37.274865 ,
2025/06/01 03:45:00.000,41.650307 ,47.430365 ,43.890365 ,38.970365 ,
2025/06/01 03:50:00.000,43.551340 ,60.030365 ,45.159865 ,39.434865 ,
2025/06/01 03:55:00.000,43.646073 ,56.230365 ,45.796865 ,39.492865 ,
2025/06/01 04:00:00.000,44.678986 ,60.930365 ,46.301365 ,39.905365 ,
2025/06/01 04:05:00.000,48.063085 ,67.130365 ,46.910365 ,40.190365 ,
2025/06/01 04:10:00.000,46.687912 ,62.730365 ,47.624365 ,40.304365 ,
2025/06/01 04:15:00.000,50.878910 ,68.030365 ,48.946865 ,39.958865 ,
2025/06/01 04:20:00.000,46.534052 ,58.430365 ,49.360865 ,41.332865 ,
2025/06/01 04:25:00.000,45.249404 ,58.130365 ,47.602365 ,40.530365 ,
2025/06/01 04:30:00.000,54.995822 ,68.230365 ,60.503365 ,40.151365 ,
2025/06/01 04:35:00.000,42.840525 ,49.030365 ,45.165865 ,39.666865 ,
2025/06/01 04:40:00.000,48.244886 ,62.730365 ,51.175365 ,39.565365 ,
2025/06/01 04:45:00.000,58.897837 ,72.830365 ,64.187865 ,42.673865 ,
2025/06/01 04:50:00.000,57.327709 ,72.230365 ,62.294365 ,41.654365 ,
2025/06/01 04:55:00.000,46.538829 ,60.330365 ,49.362865 ,39.962865 ,
2025/06/01 05:00:00.000,63.340181 ,74.330365 ,69.594865 ,40.127865 ,
2025/06/01 05:05:00.000,57.037942 ,71.330365 ,61.782365 ,41.622365 ,
2025/06/01 05:10:00.000,60.161909 ,73.630365 ,64.375865 ,40.371865 ,
2025/06/01 05:15:00.000,58.556332 ,72.230365 ,61.685865 ,40.745865 ,
2025/06/01 05:20:00.000,62.691903 ,76.030365 ,67.397865 ,39.210865 ,
2025/06/01 05:25:00.000,62.460688 ,73.630365 ,68.136865 ,42.372865 ,
2025/06/01 05:30:00.000,47.200619 ,62.430365 ,47.910365 ,37.550365 ,
2025/06/01 05:35:00.000,43.213945 ,51.130365 ,45.771365 ,39.201365 ,
2025/06/01 05:40:00.000,45.515693 ,64.130365 ,47.299365 ,40.349365 ,
2025/06/01 05:45:00.000,55.447259 ,68.230365 ,60.631365 ,41.559365 ,
2025/06/01 05:50:00.000,47.171093 ,62.930365 ,49.737865 ,39.714865 ,
2025/06/01 05:55:00.000,56.841370 ,70.830365 ,61.711365 ,40.335365 ,
2025/06/01 06:00:00.000,63.779062 ,75.630365 ,67.965365 ,52.305365 ,
2025/06/01 06:05:00.000,63.298452 ,73.330365 ,69.158865 ,51.001865 ,
2025/06/01 06:10:00.000,63.198387 ,75.330365 ,67.847865 ,51.433865 ,
2025/06/01 06:15:00.000,62.004043 ,74.630365 ,65.526865 ,50.209865 ,
2025/06/01 06:20:00.000,61.636889 ,75.030365 ,64.980365 ,48.780365 ,
2025/06/01 06:25:00.000,61.532221 ,72.630365 ,65.768865 ,49.082865 ,
2025/06/01 06:30:00.000,62.462965 ,74.930365 ,66.019365 ,52.453365 ,
2025/06/01 06:35:00.000,61.675642 ,77.630365 ,66.092865 ,48.984865 ,
2025/06/01 06:40:00.000,57.490009 ,71.430365 ,61.662865 ,48.147865 ,
2025/06/01 06:45:00.000,58.517312 ,69.030365 ,62.602365 ,48.778365 ,
2025/06/01 06:50:00.000,56.695342 ,70.630365 ,60.937365 ,45.427365 ,
2025/06/01 06:55:00.000,58.383649 ,71.130365 ,62.922865 ,47.746865 ,
2025/06/01 07:00:00.000,56.710045 ,70.830365 ,60.489865 ,47.421865 ,
2025/06/01 07:05:00.000,55.949940 ,71.930365 ,59.433365 ,45.123365 ,
2025/06/01 07:10:00.000,53.020776 ,68.130365 ,55.917865 ,44.952865 ,
2025/06/01 07:15:00.000,57.218854 ,73.630365 ,60.652865 ,49.085865 ,
2025/06/01 07:20:00.000,58.671393 ,72.430365 ,62.398865 ,49.609865 ,
2025/06/01 07:25:00.000,58.009361 ,71.030365 ,62.775365 ,48.805365 ,
2025/06/01 07:30:00.000,56.831427 ,74.330365 ,60.152865 ,49.322865 ,
2025/06/01 07:35:00.000,56.908816 ,74.530365 ,59.955865 ,47.909865 ,
2025/06/01 07:40:00.000,55.967268 ,65.630365 ,59.075865 ,50.381865 ,
2025/06/01 07:45:00.000,55.924558 ,66.830365 ,59.072865 ,49.918865 ,
2025/06/01 07:50:00.000,56.891947 ,75.730365 ,59.406365 ,49.638365 ,
2025/06/01 07:55:00.000,54.443702 ,64.630365 ,57.200365 ,50.000365 ,
2025/06/01 08:00:00.000,59.934497 ,78.230365 ,63.119865 ,50.225865 ,
2025/06/01 08:05:00.000,56.035645 ,73.130365 ,58.788365 ,50.212365 ,
2025/06/01 08:10:00.000,56.771715 ,70.230365 ,59.587865 ,50.353865 ,
2025/06/01 08:15:00.000,57.644505 ,70.230365 ,61.116365 ,50.380365 ,
2025/06/01 08:20:00.000,56.391837 ,70.430365 ,58.961865 ,49.718865 ,
2025/06/01 08:25:00.000,56.427093 ,69.230365 ,61.120365 ,46.112365 ,
2025/06/01 08:30:00.000,56.013689 ,67.430365 ,60.119365 ,47.029365 ,
2025/06/01 08:35:00.000,54.955672 ,64.230365 ,58.005365 ,50.179365 ,
2025/06/01 08:40:00.000,55.061104 ,66.430365 ,58.188865 ,49.143865 ,
2025/06/01 08:45:00.000,55.421982 ,70.430365 ,57.613865 ,49.555865 ,
2025/06/01 08:50:00.000,55.137664 ,66.730365 ,58.027365 ,50.267365 ,
2025/06/01 08:55:00.000,56.320387 ,70.030365 ,59.595365 ,50.329365 ,
2025/06/01 09:00:00.000,57.722157 ,77.430365 ,58.860865 ,51.585865 ,
2025/06/01 09:05:00.000,54.395847 ,65.830365 ,57.102865 ,48.902865 ,
2025/06/01 09:10:00.000,56.590856 ,69.930365 ,59.035365 ,51.511365 ,
2025/06/01 09:15:00.000,58.498777 ,75.230365 ,61.838865 ,53.230865 ,
2025/06/01 09:20:00.000,58.935643 ,72.630365 ,62.400365 ,51.480365 ,
2025/06/01 09:25:00.000,61.453213 ,76.330365 ,64.647365 ,53.381365 ,
2025/06/01 09:30:00.000,62.044982 ,76.230365 ,65.425865 ,54.443865 ,
2025/06/01 09:35:00.000,60.781177 ,72.830365 ,64.229365 ,54.233365 ,
2025/06/01 09:40:00.000,62.195655 ,76.730365 ,65.084865 ,53.604865 ,
2025/06/01 09:45:00.000,61.596852 ,74.830365 ,65.157365 ,53.367365 ,
2025/06/01 09:50:00.000,60.809014 ,73.930365 ,63.705365 ,53.705365 ,
2025/06/01 09:55:00.000,60.189063 ,75.530365 ,63.210365 ,53.146365 ,
2025/06/01 10:00:00.000,61.694637 ,76.830365 ,64.525365 ,52.635365 ,
2025/06/01 10:05:00.000,60.741804 ,76.630365 ,63.318865 ,52.238865 ,
2025/06/01 10:10:00.000,61.587279 ,79.630365 ,64.528865 ,54.226865 ,
2025/06/01 10:15:00.000,61.759956 ,77.630365 ,64.231865 ,53.395865 ,
2025/06/01 10:20:00.000,61.101112 ,77.130365 ,63.957865 ,51.757865 ,
2025/06/01 10:25:00.000,61.979155 ,76.130365 ,65.635865 ,53.122865 ,
2025/06/01 10:30:00.000,61.479085 ,81.030365 ,64.295365 ,51.937365 ,
2025/06/01 10:35:00.000,60.960472 ,77.030365 ,65.211365 ,50.077365 ,
2025/06/01 10:40:00.000,58.393661 ,73.930365 ,60.937365 ,51.767365 ,
2025/06/01 10:45:00.000,59.016303 ,74.530365 ,62.792865 ,50.417865 ,
2025/06/01 10:50:00.000,57.147782 ,69.730365 ,60.373365 ,50.881365 ,
2025/06/01 10:55:00.000,56.543351 ,68.430365 ,60.030365 ,51.230365 ,
2025/06/01 11:00:00.000,57.460291 ,67.330365 ,60.692365 ,52.232365 ,
2025/06/01 11:05:00.000,57.719202 ,66.230365 ,60.934365 ,53.038365 ,
2025/06/01 11:10:00.000,54.794876 ,64.330365 ,57.699365 ,50.905365 ,
2025/06/01 11:15:00.000,55.762682 ,67.330365 ,58.842865 ,50.887865 ,
2025/06/01 11:20:00.000,59.104488 ,74.430365 ,62.338865 ,53.017865 ,
2025/06/01 11:25:00.000,57.290535 ,69.230365 ,60.737865 ,51.013865 ,
2025/06/01 11:30:00.000,57.811832 ,72.730365 ,60.572865 ,51.338865 ,
2025/06/01 11:35:00.000,58.701901 ,69.930365 ,62.032865 ,52.477865 ,
2025/06/01 11:40:00.000,56.482529 ,67.430365 ,59.930865 ,51.144865 ,
2025/06/01 11:45:00.000,59.290726 ,72.330365 ,63.255365 ,51.525365 ,
2025/06/01 11:50:00.000,57.630035 ,73.530365 ,60.605865 ,51.209865 ,
2025/06/01 11:55:00.000,59.179396 ,73.030365 ,62.939365 ,52.619365 ,
2025/06/01 12:00:00.000,57.000530 ,70.830365 ,59.364365 ,52.156365 ,
2025/06/01 12:05:00.000,56.758552 ,68.530365 ,59.860365 ,50.068365 ,
2025/06/01 12:10:00.000,55.287218 ,68.430365 ,58.227365 ,49.987365 ,
2025/06/01 12:15:00.000,58.756733 ,71.730365 ,62.352865 ,52.094865 ,
2025/06/01 12:20:00.000,58.578941 ,82.430365 ,60.503865 ,50.507865 ,
2025/06/01 12:25:00.000,57.319675 ,68.830365 ,60.180365 ,52.980365 ,
2025/06/01 12:30:00.000,56.709347 ,66.430365 ,59.271865 ,52.680865 ,
2025/06/01 12:35:00.000,56.166516 ,70.530365 ,58.680865 ,51.891865 ,
2025/06/01 12:40:00.000,60.989645 ,76.530365 ,64.625865 ,51.137865 ,
2025/06/01 12:45:00.000,58.779529 ,71.630365 ,62.451865 ,52.112865 ,
2025/06/01 12:50:00.000,57.977545 ,73.730365 ,61.056365 ,50.220365 ,
2025/06/01 12:55:00.000,58.747988 ,75.630365 ,61.425865 ,49.545865 ,
2025/06/01 13:00:00.000,54.388076 ,69.130365 ,56.120365 ,48.368365 ,
2025/06/01 13:05:00.000,54.664652 ,65.230365 ,58.255365 ,47.953365 ,
2025/06/01 13:10:00.000,60.611022 ,73.430365 ,64.212865 ,52.227865 ,
2025/06/01 13:15:00.000,58.424945 ,69.230365 ,62.067865 ,51.717865 ,
2025/06/01 13:20:00.000,56.263876 ,64.130365 ,59.590365 ,51.078365 ,
2025/06/01 13:25:00.000,59.077762 ,70.230365 ,62.722365 ,52.738365 ,
2025/06/01 13:30:00.000,57.901433 ,71.930365 ,61.500365 ,51.924365 ,
2025/06/01 13:35:00.000,59.644018 ,69.530365 ,62.107865 ,54.142865 ,
2025/06/01 13:40:00.000,61.449994 ,78.330365 ,63.787865 ,49.898865 ,
2025/06/01 13:45:00.000,57.567906 ,77.230365 ,59.921865 ,50.590865 ,
2025/06/01 13:50:00.000,59.038943 ,75.630365 ,62.591865 ,51.713865 ,
2025/06/01 13:55:00.000,57.747754 ,68.330365 ,61.805865 ,49.986865 ,
2025/06/01 14:00:00.000,55.998264 ,67.730365 ,58.739865 ,49.808865 ,
2025/06/01 14:05:00.000,58.392563 ,69.330365 ,61.492365 ,52.084365 ,
2025/06/01 14:10:00.000,56.913777 ,66.230365 ,60.178365 ,52.082365 ,
2025/06/01 14:15:00.000,58.007050 ,74.930365 ,60.678865 ,52.390865 ,
2025/06/01 14:20:00.000,62.053863 ,79.830365 ,63.725365 ,54.023365 ,
2025/06/01 14:25:00.000,57.441018 ,78.430365 ,58.873865 ,50.260865 ,
2025/06/01 14:30:00.000,58.195662 ,73.330365 ,61.792865 ,50.517865 ,
2025/06/01 14:35:00.000,58.626519 ,70.830365 ,62.427865 ,51.709865 ,
2025/06/01 14:40:00.000,57.418742 ,72.330365 ,60.070865 ,49.696865 ,
2025/06/01 14:45:00.000,59.547112 ,81.930365 ,62.235865 ,53.303865 ,
2025/06/01 14:50:00.000,58.701906 ,79.130365 ,59.482365 ,51.682365 ,
2025/06/01 14:55:00.000,60.817936 ,73.230365 ,63.885365 ,53.765365 ,
2025/06/01 15:00:00.000,62.366870 ,76.630365 ,65.802865 ,54.407865 ,
2025/06/01 15:05:00.000,61.487747 ,73.730365 ,65.313365 ,52.359365 ,
2025/06/01 15:10:00.000,61.823912 ,82.230365 ,65.344865 ,52.584865 ,
2025/06/01 15:15:00.000,62.693556 ,75.230365 ,66.977865 ,50.048865 ,
2025/06/01 15:20:00.000,62.375274 ,76.030365 ,65.920365 ,54.740365 ,
2025/06/01 15:25:00.000,65.233220 ,77.030365 ,69.810365 ,55.650365 ,
2025/06/01 15:30:00.000,63.702966 ,75.230365 ,68.255365 ,52.505365 ,
2025/06/01 15:35:00.000,66.401847 ,77.730365 ,70.981365 ,56.085365 ,
2025/06/01 15:40:00.000,64.513493 ,76.630365 ,69.023865 ,54.465865 ,
2025/06/01 15:45:00.000,64.502005 ,75.630365 ,69.176365 ,54.780365 ,
2025/06/01 15:50:00.000,63.095960 ,74.930365 ,67.338865 ,52.878865 ,
2025/06/01 15:55:00.000,62.484308 ,72.030365 ,66.545365 ,54.347365 ,
2025/06/01 16:00:00.000,65.879388 ,79.230365 ,69.980365 ,51.980365 ,
2025/06/01 16:05:00.000,61.468785 ,76.530365 ,64.705865 ,54.163865 ,
2025/06/01 16:10:00.000,63.771595 ,75.530365 ,67.751365 ,52.323365 ,
2025/06/01 16:15:00.000,61.180499 ,75.930365 ,64.802865 ,52.347865 ,
2025/06/01 16:20:00.000,61.974241 ,73.130365 ,65.589365 ,52.953365 ,
2025/06/01 16:25:00.000,60.456841 ,73.230365 ,65.086365 ,50.830365 ,
2025/06/01 16:30:00.000,61.291770 ,75.730365 ,65.855365 ,50.511365 ,
2025/06/01 16:35:00.000,61.963055 ,76.130365 ,65.833365 ,51.311365 ,
2025/06/01 16:40:00.000,62.459975 ,74.130365 ,66.974865 ,51.914865 ,
2025/06/01 16:45:00.000,60.980863 ,73.830365 ,65.235865 ,51.249865 ,
2025/06/01 16:50:00.000,58.638967 ,70.830365 ,63.405865 ,50.587865 ,
2025/06/01 16:55:00.000,64.944629 ,75.630365 ,69.945365 ,52.921365 ,
2025/06/01 17:00:00.000,61.777676 ,76.330365 ,65.693365 ,49.817365 ,
2025/06/01 17:05:00.000,61.418715 ,72.030365 ,65.190865 ,52.841865 ,
2025/06/01 17:10:00.000,63.782136 ,78.230365 ,67.050365 ,52.650365 ,
2025/06/01 17:15:00.000,61.159870 ,74.730365 ,65.115365 ,51.485365 ,
2025/06/01 17:20:00.000,61.794498 ,75.030365 ,66.467865 ,51.362865 ,
2025/06/01 17:25:00.000,63.035262 ,75.530365 ,66.829365 ,51.633365 ,
2025/06/01 17:30:00.000,60.138604 ,69.930365 ,64.130365 ,52.730365 ,
2025/06/01 17:35:00.000,61.000710 ,71.030365 ,65.455365 ,52.225365 ,
2025/06/01 17:40:00.000,62.577680 ,75.630365 ,66.906865 ,52.257865 ,
2025/06/01 17:45:00.000,60.019636 ,75.330365 ,63.959865 ,51.316865 ,
2025/06/01 17:50:00.000,59.689459 ,73.730365 ,63.865865 ,51.721865 ,
2025/06/01 17:55:00.000,62.842731 ,76.530365 ,66.481865 ,50.875865 ,
2025/06/01 18:00:00.000,62.267533 ,75.130365 ,65.936365 ,53.004365 ,
2025/06/01 18:05:00.000,60.554363 ,74.230365 ,64.295365 ,53.025365 ,
2025/06/01 18:10:00.000,62.864476 ,72.830365 ,67.060365 ,52.856365 ,
2025/06/01 18:15:00.000,59.129170 ,70.030365 ,63.592865 ,49.872865 ,
2025/06/01 18:20:00.000,60.151557 ,70.530365 ,64.464865 ,52.551865 ,
2025/06/01 18:25:00.000,62.774101 ,80.230365 ,66.979365 ,52.351365 ,
2025/06/01 18:30:00.000,61.861419 ,74.030365 ,65.655365 ,53.071365 ,
2025/06/01 18:35:00.000,61.730750 ,73.930365 ,66.007865 ,51.839865 ,
2025/06/01 18:40:00.000,63.483770 ,77.130365 ,67.041865 ,51.256865 ,
2025/06/01 18:45:00.000,63.954283 ,75.830365 ,67.452865 ,52.347865 ,
2025/06/01 18:50:00.000,62.409517 ,76.930365 ,66.411365 ,51.417365 ,
2025/06/01 18:55:00.000,62.814831 ,76.830365 ,66.950365 ,53.230365 ,
2025/06/01 19:00:00.000,63.187537 ,73.430365 ,67.914365 ,53.066365 ,
2025/06/01 19:05:00.000,60.240978 ,72.830365 ,64.220865 ,50.599865 ,
2025/06/01 19:10:00.000,62.249016 ,75.730365 ,66.683365 ,52.505365 ,
2025/06/01 19:15:00.000,60.566056 ,73.330365 ,64.882365 ,51.490365 ,
2025/06/01 19:20:00.000,65.720831 ,79.630365 ,70.454365 ,53.734365 ,
2025/06/01 19:25:00.000,61.369493 ,74.730365 ,65.409865 ,50.504865 ,
2025/06/01 19:30:00.000,62.472999 ,75.330365 ,65.580365 ,51.020365 ,
2025/06/01 19:35:00.000,63.061560 ,75.530365 ,67.429365 ,51.919365 ,
2025/06/01 19:40:00.000,62.791196 ,75.530365 ,66.849365 ,51.405365 ,
2025/06/01 19:45:00.000,61.022651 ,71.230365 ,65.263365 ,52.833365 ,
2025/06/01 19:50:00.000,64.563249 ,76.130365 ,69.709365 ,51.405365 ,
2025/06/01 19:55:00.000,62.782169 ,73.930365 ,67.398365 ,50.766365 ,
2025/06/01 20:00:00.000,61.643129 ,73.130365 ,66.393365 ,50.139365 ,
2025/06/01 20:05:00.000,63.538747 ,80.130365 ,67.485365 ,52.099365 ,
2025/06/01 20:10:00.000,62.181778 ,74.430365 ,66.460865 ,52.545865 ,
2025/06/01 20:15:00.000,67.125487 ,82.730365 ,71.894365 ,51.254365 ,
2025/06/01 20:20:00.000,58.631040 ,68.030365 ,62.987365 ,50.575365 ,
2025/06/01 20:25:00.000,58.077626 ,70.230365 ,62.874865 ,49.320865 ,
2025/06/01 20:30:00.000,58.530533 ,70.330365 ,63.334365 ,48.230365 ,
2025/06/01 20:35:00.000,60.482966 ,73.330365 ,65.834365 ,48.554365 ,
2025/06/01 20:40:00.000,56.368988 ,69.130365 ,58.714365 ,48.410365 ,
2025/06/01 20:45:00.000,59.831975 ,74.930365 ,65.010365 ,46.130365 ,
2025/06/01 20:50:00.000,61.116600 ,73.230365 ,65.181865 ,47.918865 ,
2025/06/01 20:55:00.000,57.485051 ,69.630365 ,62.742865 ,47.372865 ,
2025/06/01 21:00:00.000,55.718847 ,69.330365 ,60.194365 ,46.202365 ,
2025/06/01 21:05:00.000,56.704835 ,70.130365 ,61.425365 ,45.533365 ,
2025/06/01 21:10:00.000,58.473812 ,69.430365 ,63.348365 ,47.976365 ,
2025/06/01 21:15:00.000,62.328742 ,88.630365 ,65.466865 ,48.409865 ,
2025/06/01 21:20:00.000,58.386659 ,69.030365 ,62.892865 ,47.947865 ,
2025/06/01 21:25:00.000,61.842645 ,75.630365 ,64.876365 ,47.280365 ,
2025/06/01 21:30:00.000,58.636209 ,67.230365 ,62.947865 ,49.082865 ,
2025/06/01 21:35:00.000,60.274592 ,72.530365 ,64.441865 ,49.654865 ,
2025/06/01 21:40:00.000,59.828869 ,73.330365 ,64.173865 ,48.384865 ,
2025/06/01 21:45:00.000,58.242724 ,69.030365 ,63.133865 ,47.095865 ,
2025/06/01 21:50:00.000,53.731083 ,69.230365 ,56.258865 ,43.630865 ,
2025/06/01 21:55:00.000,56.207048 ,68.830365 ,60.988365 ,43.876365 ,
2025/06/01 22:00:00.000,57.591640 ,67.030365 ,62.938865 ,44.549865 ,
